userId,contentcode,contentdes,click,date
zdyzn99@google.com,1798587,거창사과테마파크,2,07/31/2020
jphrwoiq@google.com,2699943,가지산 쇠점골계곡,1,09/28/2020
amrj4054@google.com,404056,갯마을갯뻘낙지,2,09/27/2020
aqlisd68@google.com,507479,강산에스키샵,3,01/13/2020
iaqunh@google.com,128920,거금도,1,10/10/2020
yyqda5@google.com,2578490,거제오션호텔,3,08/08/2020
tzgas8406@google.com,126645,강진만,1,01/17/2021
cifwewvw5@google.com,2660543,검무산,1,02/01/2021
lzoshry45@google.com,2575011,강구안게스트하우스,3,08/28/2020
dupqlr1285@google.com,1957340,강성서원,2,09/27/2020
bmrmma98@google.com,2484393,감천 아지매 밥집,2,10/22/2020
syfjbwh9166@google.com,1985854,강천각식당,2,12/05/2020
npdqmz1@google.com,133814,강촌매운탕,3,10/20/2020
traukhnn257@google.com,1889833,갯거리오름(갯그르),3,07/23/2020
bebm7@google.com,2684765,강화 원도심 스토리워크,2,03/25/2021
gnrb@google.com,2388712,경기의왕레일파크,2,01/22/2021
rtbe2705@google.com,126416,강진 고려청자 요지,1,08/14/2020
lcedddm436@google.com,130338,가창창작스튜디오&스페이스 가창,1,03/28/2020
ccvmkffd6@google.com,2685271,가마골,3,01/18/2021
hpdtmaaa52@google.com,128758,강릉 경포해수욕장,2,03/31/2021
zbuciev22@google.com,131982,"가평5일장 / 잣고을전통시장 (5, 10일)",1,03/05/2021
rwmeyyvh@google.com,1268116,샾모텔,1,06/28/2020
tgtnm7@google.com,2575826,갯마을낙지,1,11/11/2020
jgar6929@google.com,126840,검룡소 (강원고생대 국가지질공원),3,10/10/2020
whjxu22@google.com,136078,강촌 유스호스텔,2,05/11/2020
noobcqnf@google.com,1372085,개천절 대제전 2020,2,01/20/2020
rhflyax17@google.com,2614901,강원참숯,2,05/17/2020
ylnj293@google.com,126756,거림계곡,2,08/31/2020
bbwta9@google.com,2575780,강복궁,2,02/28/2021
mmsmawl0@google.com,1732929,거제섬꽃축제 2020,1,02/18/2021
luash2@google.com,1985801,가을빛묵은지,1,07/20/2020
weyegti43@google.com,2401957,거진등대해맞이공원,2,11/04/2020
nvkyiht44@google.com,130915,가평현암농경유물박물관,2,02/09/2021
fkkxyv7@google.com,1887368,각시바우오름,3,04/04/2020
aoptbeh9@google.com,2405830,거칠현,3,02/17/2020
gwcmvr712@google.com,142829,가야관광호텔,2,05/27/2020
zbuciev22@google.com,2670841,감자바우식당,1,04/04/2020
kjkphh@google.com,125891,갑사,3,01/11/2020
qwgrmvtu21@google.com,845428,갑을원한옥카페,2,03/22/2021
bmoyribf4597@google.com,134470,강화가든,2,03/01/2020
axgocl544@google.com,131361,가인리 바다낚시,3,12/04/2020
nicr@google.com,129947,거제문화원,1,11/30/2020
bzmbyqkc6066@google.com,130664,강원경찰박물관,3,09/18/2020
alci167@google.com,127781,갈기산,3,12/30/2020
okxcunb55@google.com,125481,강씨봉,3,03/13/2020
bzbjwjuh325@google.com,127966,거제도해수보양온천,3,05/10/2020
hpcr947@google.com,2398937,갈천계곡,3,03/06/2020
yobqyiek6@google.com,127535,갈천약수터,2,03/03/2021
jsnf6@google.com,2575770,가마솥추어탕,1,02/07/2020
fnjffzd734@google.com,2626916,강릉 지중해펜션,1,07/10/2020
dzkinjb@google.com,403194,갯마을풍천장어,2,04/11/2021
jphrwoiq@google.com,1578659,거창 갈계리 임씨고가,1,02/28/2021
tyxjomfx8@google.com,129592,거진 등대,3,05/18/2020
mlcmft1233@google.com,136078,강촌 유스호스텔,3,03/11/2021
lkrn6749@google.com,127257,가라산,3,02/07/2020
kmsn7181@google.com,128920,거금도,1,05/31/2020
jaobshr@google.com,2714140,가야랜드,2,02/06/2020
rbmwpyk@google.com,132519,강경젓갈시장,1,04/11/2020
oryzret824@google.com,710635,거창 서변마을,2,03/05/2021
nnjwf266@google.com,126157,개목사(안동),1,01/02/2021
ralpiytn1283@google.com,736597,가학동지석묘,3,01/24/2020
wehhvp1974@google.com,1885754,가시오름,2,06/23/2020
frmlt@google.com,1608562,간재선생유지,1,04/19/2020
msobxbgy2501@google.com,2579138,강바다횟집,2,12/30/2020
wwqon2642@google.com,728954,강화어부네꽃게탕,3,03/12/2020
ykyd@google.com,2398937,갈천계곡,2,08/11/2020
tvfmxqr1598@google.com,1284247,가평의병3.1항일운동기념비,2,07/07/2020
khsrg7140@google.com,1828984,감나무집 감자옹심이,3,08/18/2020
lhjbiz0@google.com,2535502,갤러리카페 3안,2,10/26/2020
tzvnjx6555@google.com,128758,강릉 경포해수욕장,2,08/12/2020
joao49@google.com,142829,가야관광호텔,3,11/06/2020
rtbe2705@google.com,130614,갤러리 스케이프,3,03/18/2020
lwgkzrzn538@google.com,1953998,가빈,3,01/01/2021
fokkf@google.com,1622226,건계정,3,12/21/2020
nomgnim8@google.com,2553504,가치가 (관광두레 주민사업체),1,01/31/2021
ltinr834@google.com,1979670,가평 하이랜드,1,01/07/2021
yieynq174@google.com,2629074,가산산성마을,1,01/05/2020
kixqpqk59@google.com,1114686,감곡매괴성모순례지성당,1,01/02/2021
xflcnoef@google.com,1889094,가평삼회 생태복원지구,1,07/07/2020
odyaawoo4@google.com,2598695,㈜피에프비파트너스 마린칸토,2,07/03/2020
ncytbzvz@google.com,1820268,가족끼리딸기 캠피닉,1,09/13/2020
tigynk37@google.com,138547,강변에서 황토콘도,1,03/10/2020
yawhsc9338@google.com,911900,걸리버여행기,2,02/26/2020
intblnc1@google.com,126249,강천산 군립공원,3,01/17/2021
wnoxyme65@google.com,130832,경기과천교육도서관,1,08/21/2020
qdjobkfu687@google.com,1343990,경남 하동군 으뜸상품홍보관,2,04/03/2021
sugp4@google.com,2571935,가곡추억펜션(단양추억펜션),1,05/03/2020
zpuu@google.com,131940,가평TOP랜드 번지점프,2,11/19/2020
mniedxrr769@google.com,2388712,경기의왕레일파크,2,06/20/2020
qcqnz@google.com,1955985,검암서원,2,08/02/2020
tcojas0@google.com,129285,가평 연인산마을,1,05/06/2020
qdjobkfu687@google.com,125502,강화도,3,11/27/2020
zjwr@google.com,988129,거문도 신선바위,1,11/06/2020
fxasllj@google.com,2593235,거목장민박 [한국관광 품질인증/Korea Quality],3,07/03/2020
xceorxzb@google.com,1705415,강화갯벌 및 저어새번식지,2,03/31/2021
vmihca6@google.com,2570224,게스트하우스 에쿠,1,03/20/2021
eqytua@google.com,2687839,가쯔돈까스,2,04/04/2020
gilwn900@google.com,983886,가가펜션,1,03/01/2020
fbhdgdz885@google.com,1201082,가평별묘,2,04/05/2021
huwrhd@google.com,232229,강서면옥,1,02/18/2021
qhlgvbcg707@google.com,2656352,강진 나이트 드림,1,11/04/2020
kmsn7181@google.com,1578089,거창사건추모공원,2,01/19/2021
xtowehgm9@google.com,2688002,거북선횟집,2,05/18/2020
nspxk0511@google.com,716313,견두산,2,02/03/2020
vvsienxz830@google.com,1014155,갯마을회센타,1,07/04/2020
phaam@google.com,131083,감포방파제,2,06/05/2020
uwge1235@google.com,126828,갓바위 문화타운,1,08/11/2020
dmprdzx29@google.com,773075,경남 하동 악양 [슬로시티],1,05/12/2020
bquchde@google.com,130136,경기도박물관,3,05/03/2020
pcax5@google.com,127725,거제자연예술랜드,1,10/24/2020
iolzja3@google.com,753397,갈론계곡,2,11/02/2020
tnaxugc4@google.com,585522,강문해변,1,08/05/2020
tdldss91@google.com,1116925,갈산근린공원,2,01/14/2020
jxsovp@google.com,137083,거제비치텔,2,03/01/2020
rwmeyyvh@google.com,2706817,강릉시립미술관,2,03/26/2021
dajoqk16@google.com,126416,강진 고려청자 요지,3,01/24/2020
xbdqnxmv6332@google.com,128418,가파마을,3,02/01/2021
kaizt@google.com,1014486,강태분 할머니묵집,1,04/19/2020
jqnagw2@google.com,126157,개목사(안동),3,12/18/2020
ekbjim662@google.com,127802,강화 참성단,3,08/03/2020
ylicfev08@google.com,132960,가화한정식,1,11/01/2020
ogytu3@google.com,2414648,거제시농업개발원,2,10/24/2020
vfotdc@google.com,1350326,거제 쌍근어촌체험마을,1,01/27/2020
szoa696@google.com,1014155,갯마을회센타,3,05/02/2020
zpuu@google.com,1052741,가문,1,10/22/2020
ermqy73@google.com,127185,강화 덕진진,3,01/26/2020
glgpmyvo708@google.com,2552251,경기여고 경운박물관(서울),3,05/13/2020
slllkz8@google.com,749479,갤러리박영,3,12/09/2020
gwcmvr712@google.com,2605226,강촌 자전거 하이킹,1,08/28/2020
euip661@google.com,2685333,건도리,3,11/08/2020
fhdfak3@google.com,2575011,강구안게스트하우스,1,01/25/2020
bgjd8@google.com,2704694,거제 우제봉전망대,3,02/09/2021
euip661@google.com,131456,강원도청소년수련관,3,05/16/2020
sypwhzr2@google.com,134877,감악산생꼬기꾸이,1,01/21/2021
gakgp@google.com,2687772,강동분식,2,02/06/2020
czch5572@google.com,2484861,갤러리위,3,01/15/2021
ucttxwo@google.com,1578267,거창 당동당산,1,09/27/2020
pzfubel96@google.com,988459,강구항,3,01/22/2020
ejvtut@google.com,945148,갯벌부흥펜션,1,07/22/2020
ziax3@google.com,125848,가의도,3,05/26/2020
khvpcy@google.com,2531264,개실마을영농조합법인 신안댁,2,09/26/2020
dndcrr82@google.com,2664434,감물 및 봉숭아 물들이기 체험행사 2020,1,12/05/2020
euzvcfvi2@google.com,250121,가야의 거리,1,05/16/2020
eemea@google.com,264570,강남,1,01/09/2021
aoajq8@google.com,749479,갤러리박영,2,12/17/2020
fpdx225@google.com,136485,가야호텔,3,01/22/2021
nqklgoha1693@google.com,2594149,게스트하우스 여정 [한국관광 품질인증/Korea Quality],1,04/04/2020
ktkpdvya852@google.com,1889809,개오리오름,1,06/22/2020
vfsp330@google.com,133832,감나무집,2,09/11/2020
vdie74@google.com,719757,갈비구락부,2,07/26/2020
jgsxvhhs756@google.com,125593,가리산(홍천),3,03/09/2021
uaou4@google.com,129337,강릉 해살이마을,3,07/07/2020
tupup148@google.com,130919,경기대학교박물관,1,02/20/2021
xraafu581@google.com,538485,거제 구조라관광어촌마을,1,06/04/2020
bwqbksm0320@google.com,2688002,거북선횟집,1,12/10/2020
pzdsca442@google.com,127082,개천지 / 조성지,1,12/26/2020
ubgsmo5660@google.com,2388712,경기의왕레일파크,1,12/19/2020
moizlcwd@google.com,131456,강원도청소년수련관,2,03/03/2021
imjvk3627@google.com,1918965,걸시오름,3,12/10/2020
gsdqgdgd21@google.com,131542,갬주리코지(볼락코지),3,04/01/2020
efykqwni559@google.com,1986350,간월포구 영양굴밥,2,02/22/2020
hgkest@google.com,1578542,거창 농산리 석조여래입상,1,01/28/2020
ycfk1453@google.com,129181,간월도 어리굴젓 기념탑,3,01/27/2020
ygzyvyy8@google.com,2607620,게스트하우스강남,1,08/23/2020
zathqg9@google.com,2670280,갯내음,1,01/21/2020
rvza144@google.com,946451,강경 중앙초등학교 강당,1,08/12/2020
fcbwv39@google.com,2612802,강화루지(강화씨사이드리조트),3,08/16/2020
cdxvf50@google.com,753801,걸포중앙공원,2,01/23/2020
jxhfok622@google.com,130568,갤러리 미즈,1,03/23/2021
msobxbgy2501@google.com,686369,감나무집,1,10/25/2020
cfib@google.com,132784,"거진장 / 고성 거진시장 (1, 6일)",1,05/20/2020
opsugvo349@google.com,131097,거문도권,3,01/07/2020
hpcr947@google.com,1747824,㈜코스테이,3,12/14/2020
kxssgm@google.com,2580169,강남면옥,1,10/02/2020
rbmwpyk@google.com,2685456,가마솥설렁탕,3,09/21/2020
osyaodf9@google.com,132960,가화한정식,1,07/31/2020
lkht2905@google.com,127508,가리왕산,1,05/20/2020
kkpvz@google.com,1704748,"거북바위 및 향나무 자생지 (울릉도, 독도 국가지질공원)",3,03/23/2020
dwhpqelt746@google.com,1947118,강촌레일파크 (김유정레일바이크),1,02/28/2021
aoptbeh9@google.com,127508,가리왕산,2,01/30/2020
bibjdsi34@google.com,126585,거제 대우조선해양 옥포조선소,1,11/26/2020
nmlumoj@google.com,2606229,강화관광플랫폼,3,10/24/2020
pbphh9@google.com,125891,갑사,3,02/06/2020
rwmeyyvh@google.com,2685272,가미분식,2,03/14/2020
ostq4805@google.com,126905,가리산자연휴양림,1,02/01/2021
jogij53@google.com,132051,"강진시장  (4, 9일)",3,10/23/2020
hlacuxkd33@google.com,984586,가나안경원 (명동2호점),1,02/23/2021
copo8022@google.com,128657,거창 둔마리 벽화 고분,3,03/03/2021
mpfyipas10@google.com,2577474,가마솥국밥,1,03/05/2020
npdqmz1@google.com,136485,가야호텔,3,11/11/2020
oqvckvkh@google.com,1665536,거창스포츠파크,2,02/06/2021
rzuo4741@google.com,126812,개삼터·개삼각,2,06/25/2020
cgef42@google.com,131454,강동청소년회관,2,09/19/2020
apnz21@google.com,2640274,가랑드,1,02/27/2021
kcymql020@google.com,232304,갈천훼밀리리조트[한국관광 품질인증/Korea Quality],3,01/31/2020
anrjk6689@google.com,1954998,개령향교,2,05/01/2020
ujqeq0840@google.com,1627251,결성향교,2,06/08/2020
wshk7@google.com,1756581,강릉 농산물도매시장,2,09/26/2020
oghrnc@google.com,132773,강릉 서부시장,2,10/30/2020
qvzkzes44@google.com,134729,개성집,2,07/30/2020
fxarer3094@google.com,2687839,가쯔돈까스,3,10/24/2020
jkyizq@google.com,232229,강서면옥,3,04/11/2021
byiy73@google.com,131110,가거도,1,03/13/2021
wrpg97@google.com,1622226,건계정,3,01/21/2021
gpscpn3669@google.com,2371958,거궁회관,1,12/19/2020
oryzret824@google.com,2569612,갤러리 마중(GALLERY MAJUNG),3,01/13/2021
pcax5@google.com,125605,강촌유원지,2,02/18/2020
krism1@google.com,2593271,가은채 [한국관광 품질인증/Korea Quality],1,03/05/2021
xtzhqfrd971@google.com,2687722,강릉마초루,2,06/29/2020
lpcdvucs@google.com,2569515,감성마을 이외수 문학관,1,04/20/2020
gilwn900@google.com,125769,강릉 굴산사지,1,08/12/2020
ftzhkr@google.com,2657498,강화문학관,3,08/03/2020
wsrju0346@google.com,130546,경기도국악당,2,01/30/2021
vkmaog@google.com,579046,가족회관,2,09/05/2020
wsrju0346@google.com,128481,가야산칠불봉 야생화마을,3,03/21/2021
nznvah7071@google.com,1614793,강화유수부동헌,1,03/04/2021
tuqtqq92@google.com,132383,갤러리아 백화점 (센터시티점),3,02/03/2020
lcedddm436@google.com,128980,격포항,2,02/09/2020
kvitbty748@google.com,125564,강화산성,2,11/14/2020
gdnguf26@google.com,127423,가마골계곡,3,05/19/2020
pyqsznt113@google.com,2685359,강릉생태막회집,2,04/05/2021
wrpg97@google.com,2553504,가치가 (관광두레 주민사업체),3,12/23/2020
euohwr5631@google.com,128033,거제현 관아,2,09/05/2020
gbibs6@google.com,132114,"강구장 (3, 8일)",2,01/14/2020
vdbw5500@google.com,128657,거창 둔마리 벽화 고분,3,11/08/2020
wufqpma67@google.com,132469,강진 고려청자사업소,2,08/06/2020
fcbwv39@google.com,1979610,격포항 수산시장,3,12/04/2020
cahqjuad7@google.com,133185,강원콩비지탕,2,08/02/2020
bzbjwjuh325@google.com,2633896,가산수피아,3,02/02/2021
dfswtp9442@google.com,2610850,강원숲체험장,1,01/21/2020
dnttgz51@google.com,600680,가보,1,09/13/2020
hiwz@google.com,125800,강릉 선교장,1,10/26/2020
glrvh184@google.com,984586,가나안경원 (명동2호점),1,01/06/2021
cmql15@google.com,2579457,갈모봉 힐링스테이,3,01/17/2021
radrny801@google.com,129045,간월도마을,2,05/09/2020
ksbxbd@google.com,1118418,감삼못공원,1,03/17/2021
xzqmzrmi5@google.com,2605226,강촌 자전거 하이킹,3,03/01/2021
ksjo4@google.com,1619630,거잠포해변,2,08/02/2020
pcdemiq3958@google.com,135563,가족마당,2,11/09/2020
iwybrfvj5@google.com,142984,거제관광호텔,3,05/29/2020
xraafu581@google.com,946216,강경 구 연수당 건재 약방,2,03/14/2020
spkqggrv570@google.com,126792,간성향교,2,12/02/2020
anaufav0210@google.com,132469,강진 고려청자사업소,1,12/20/2020
lrixyutr38@google.com,1624227,강동 해수온천,2,08/03/2020
jxhfok622@google.com,2652929,감미옥,3,08/03/2020
xbwi66@google.com,132201,강남고속터미널 혼수상가,2,07/14/2020
xiyscdi65@google.com,132051,"강진시장  (4, 9일)",3,04/07/2020
uwvem648@google.com,2401038,강변저류지 홍보관,3,08/05/2020
vagahz4752@google.com,132773,강릉 서부시장,1,07/03/2020
ottevx83@google.com,1625118,강천사계곡,3,01/19/2021
uthmb6@google.com,2396952,강릉항,2,01/07/2020
poogb424@google.com,1252563,갤러리 엠,1,02/15/2020
mbjgbn7302@google.com,2659804,경기전 수복청 상설공연 2020,3,12/01/2020
hdhvzi7@google.com,2707041,경극고택 (관광두레 주민사업체),1,08/12/2020
noobcqnf@google.com,125714,거진1리해변,2,07/25/2020
vjff900@google.com,2518765,‘서편제’ 촬영지,2,01/10/2020
jjlyu4209@google.com,2685274,갓덴스시 강남,3,08/08/2020
xjea8470@google.com,1258353,가무악극으로 만나는 토요 상설공연,1,03/20/2021
hgqqubtf73@google.com,403767,걸구쟁이네,2,10/06/2020
xqjwq@google.com,1619630,거잠포해변,3,06/09/2020
srcrqljz952@google.com,2524116,감자꽃 스튜디오,1,06/04/2020
noovlug505@google.com,131520,가평사계절썰매장,2,02/10/2020
udigse@google.com,2572464,갑돌이와갑순이장어먹고,2,04/04/2020
mrxj4@google.com,132858,거목한정식,2,08/14/2020
ddut5@google.com,2001650,거제씨월드,2,10/06/2020
pxsu84@google.com,1928589,가나샤브샤브,1,03/20/2021
slllkz8@google.com,1622799,강양향교,3,02/22/2021
ajzs3093@google.com,2685456,가마솥설렁탕,2,02/28/2021
lnqywubn1861@google.com,125563,강화향교,2,03/27/2021
yawhsc9338@google.com,1856950,경기 남양주 조안 [슬로시티],1,09/21/2020
pidedeqh239@google.com,2396947,강릉시청행정역사관,1,04/23/2020
qfrcbk206@google.com,845428,갑을원한옥카페,3,12/05/2020
rmfocvt7845@google.com,127147,개천사,1,12/03/2020
yibj8148@google.com,131169,강원도 세계잼버리 수련장,2,03/31/2021
vppiqotk74@google.com,2627867,가람나무,2,12/19/2020
pzfubel96@google.com,2650410,가문잔치,1,03/14/2020
fxujf670@google.com,132519,강경젓갈시장,2,09/03/2020
ebjqj3055@google.com,126023,가야산국립공원(백운동 지구),3,04/06/2021
beypxt@google.com,130614,갤러리 스케이프,1,03/13/2020
dfswtp9442@google.com,2568267,가시리,2,03/20/2021
daafnka6529@google.com,132201,강남고속터미널 혼수상가,3,01/27/2020
uoznvotu1243@google.com,2670860,강릉엄지네꼬막집,1,04/11/2021
agtpbjk7108@google.com,2685302,강남촌,2,03/23/2020
rwpblibj5@google.com,132960,가화한정식,3,02/13/2020
kmsn7181@google.com,125833,갑사계곡,3,02/07/2020
qevf225@google.com,2401038,강변저류지 홍보관,2,12/01/2020
kehfykth@google.com,522952,겨울세상,3,02/05/2021
pwfe4752@google.com,131454,강동청소년회관,2,01/13/2021
kcymql020@google.com,2034446,가창 찐빵 골목,3,02/16/2020
kshj7@google.com,2514003,가우도 출렁다리,1,04/01/2020
kypsnqx@google.com,2682774,가마로강정 신길삼거리,2,03/06/2021
hsvxbc21@google.com,1622226,건계정,1,07/07/2020
llqjlu1087@google.com,131912,가디언 클럽바다,1,10/24/2020
oxpyp@google.com,1905703,가야산 해인사 홍도식당,2,09/22/2020
hpdtmaaa52@google.com,2605226,강촌 자전거 하이킹,3,01/19/2021
